listing_id,cluster_id,segment_name,distance_to_centroid,run_id,model_name,model_version,assigned_at
48083636,0,Standard short-stay listings,1.0663685051055771,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
48289481,0,Standard short-stay listings,0.8640129305006113,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
48653275,0,Standard short-stay listings,1.049331568906043,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
48850934,0,Standard short-stay listings,1.2995074472190564,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
48898014,0,Standard short-stay listings,0.7130575008582387,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
50159190,1,Long-stay standard apartments,2.548854587430893,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
50572130,2,Large short-stay group homes,1.6179937362525159,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
53035281,0,Standard short-stay listings,1.113915511182202,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
53140983,0,Standard short-stay listings,1.0867894852929054,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
53282359,1,Long-stay standard apartments,2.530741728754899,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
53348383,0,Standard short-stay listings,0.8864107081986943,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
53817816,0,Standard short-stay listings,2.7512465535356645,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
54066597,0,Standard short-stay listings,0.6254997960160323,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
569792543534351210,2,Large short-stay group homes,1.8462603840941176,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
578101313368144012,2,Large short-stay group homes,2.119619831078436,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
581681162955163150,0,Standard short-stay listings,1.152060431731336,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
582867441511372795,0,Standard short-stay listings,1.665151991752749,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
588345441968063861,0,Standard short-stay listings,0.9225195521528361,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
593693693487392430,0,Standard short-stay listings,0.5523778375931804,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
597426361415531843,0,Standard short-stay listings,1.2098829667617201,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
597463929741705763,2,Large short-stay group homes,3.0104608266600197,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
611847621050808356,2,Large short-stay group homes,0.8107010956247019,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
622268235350357286,0,Standard short-stay listings,0.8096056995159581,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
628589661232300383,2,Large short-stay group homes,0.8571679989811433,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
640795590666404993,2,Large short-stay group homes,1.4304297752668484,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
657231988889466938,0,Standard short-stay listings,0.6456243679505348,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
659147686736037575,0,Standard short-stay listings,0.6903617294926888,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
664222257685315623,2,Large short-stay group homes,1.4305641274917495,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
666358737050841849,0,Standard short-stay listings,1.9486896179121105,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
666973254333923930,1,Long-stay standard apartments,2.0398018371173454,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
669895377363646261,2,Large short-stay group homes,0.8497484111125316,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
681532996024649700,2,Large short-stay group homes,0.9936784832161208,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
684577386557431807,2,Large short-stay group homes,1.4331600096707033,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
685927406506085602,0,Standard short-stay listings,2.3086406203815257,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
687329944717922985,2,Large short-stay group homes,1.5306880062935615,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
691018182936780731,0,Standard short-stay listings,1.5973693005296508,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
693665559447206725,2,Large short-stay group homes,1.0881814216922314,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
695394897566168222,2,Large short-stay group homes,1.8218110368590616,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
698240198960872976,0,Standard short-stay listings,0.5413673530889361,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
698455744007839106,0,Standard short-stay listings,1.1871347717112284,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
703297851480269548,2,Large short-stay group homes,0.8443958956320792,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
703586719426480440,1,Long-stay standard apartments,1.5517315789522774,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
707083310152001802,2,Large short-stay group homes,1.9451899714121654,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
707547190583868355,0,Standard short-stay listings,0.9871491419248953,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
708674189765164017,2,Large short-stay group homes,2.2625272531128315,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
710362694629116658,2,Large short-stay group homes,0.8571679989811433,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
712191568901286926,0,Standard short-stay listings,2.406870167665872,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
714236601999992983,2,Large short-stay group homes,1.5861169174574625,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
714667705872337679,0,Standard short-stay listings,0.6779773642155693,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
717077709349017688,2,Large short-stay group homes,0.7933301302010498,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
717139820164404864,2,Large short-stay group homes,1.1140707814633213,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
719880354185282966,0,Standard short-stay listings,0.8162175863704324,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
723602781273346923,0,Standard short-stay listings,1.5913689249684517,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
726482735199984872,2,Large short-stay group homes,1.2678259767488185,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
732354506995325672,2,Large short-stay group homes,0.9260310514265249,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
734705211051148743,0,Standard short-stay listings,2.74213183650161,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
740927989549317381,2,Large short-stay group homes,1.0712313718412514,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
741564569246040996,2,Large short-stay group homes,1.3554534473357573,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
747651860735058363,1,Long-stay standard apartments,2.051403909760028,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
747704259925053540,0,Standard short-stay listings,2.453211412500221,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
750391908732827657,2,Large short-stay group homes,0.9555330033207413,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
753267453404046673,0,Standard short-stay listings,2.066767064501068,20260619100041,KMeans,20260619_100041,2026-06-19 10:00:41.314016
